name,version,file,integrity,url
"@img/sharp-libvips-linux-arm","1.2.4","tarballs/img__sharp-libvips-linux-arm-1.2.4.tgz","sha512-bFI7xcKFELdiNCVov8e44Ia4u2byA+l3XtsAj+Q8tfCwO6BQ8iDojYdvoPMqsKDkuoOo+X6HZA0s0q11ANMQ8A==","https://registry.npmjs.org/@img/sharp-libvips-linux-arm/-/sharp-libvips-linux-arm-1.2.4.tgz"
"@img/sharp-libvips-linux-arm64","1.2.4","tarballs/img__sharp-libvips-linux-arm64-1.2.4.tgz","sha512-excjX8DfsIcJ10x1Kzr4RcWe1edC9PquDRRPx3YVCvQv+U5p7Yin2s32ftzikXojb1PIFc/9Mt28/y+iRklkrw==","https://registry.npmjs.org/@img/sharp-libvips-linux-arm64/-/sharp-libvips-linux-arm64-1.2.4.tgz"
"@img/sharp-libvips-linux-ppc64","1.2.4","tarballs/img__sharp-libvips-linux-ppc64-1.2.4.tgz","sha512-FMuvGijLDYG6lW+b/UvyilUWu5Ayu+3r2d1S8notiGCIyYU/76eig1UfMmkZ7vwgOrzKzlQbFSuQfgm7GYUPpA==","https://registry.npmjs.org/@img/sharp-libvips-linux-ppc64/-/sharp-libvips-linux-ppc64-1.2.4.tgz"
"@img/sharp-libvips-linux-riscv64","1.2.4","tarballs/img__sharp-libvips-linux-riscv64-1.2.4.tgz","sha512-oVDbcR4zUC0ce82teubSm+x6ETixtKZBh/qbREIOcI3cULzDyb18Sr/Wcyx7NRQeQzOiHTNbZFF1UwPS2scyGA==","https://registry.npmjs.org/@img/sharp-libvips-linux-riscv64/-/sharp-libvips-linux-riscv64-1.2.4.tgz"
"@img/sharp-libvips-linux-s390x","1.2.4","tarballs/img__sharp-libvips-linux-s390x-1.2.4.tgz","sha512-qmp9VrzgPgMoGZyPvrQHqk02uyjA0/QrTO26Tqk6l4ZV0MPWIW6LTkqOIov+J1yEu7MbFQaDpwdwJKhbJvuRxQ==","https://registry.npmjs.org/@img/sharp-libvips-linux-s390x/-/sharp-libvips-linux-s390x-1.2.4.tgz"
"@img/sharp-libvips-linux-x64","1.2.4","tarballs/img__sharp-libvips-linux-x64-1.2.4.tgz","sha512-tJxiiLsmHc9Ax1bz3oaOYBURTXGIRDODBqhveVHonrHJ9/+k89qbLl0bcJns+e4t4rvaNBxaEZsFtSfAdquPrw==","https://registry.npmjs.org/@img/sharp-libvips-linux-x64/-/sharp-libvips-linux-x64-1.2.4.tgz"
"@img/sharp-libvips-linuxmusl-arm64","1.2.4","tarballs/img__sharp-libvips-linuxmusl-arm64-1.2.4.tgz","sha512-FVQHuwx1IIuNow9QAbYUzJ+En8KcVm9Lk5+uGUQJHaZmMECZmOlix9HnH7n1TRkXMS0pGxIJokIVB9SuqZGGXw==","https://registry.npmjs.org/@img/sharp-libvips-linuxmusl-arm64/-/sharp-libvips-linuxmusl-arm64-1.2.4.tgz"
"@img/sharp-libvips-linuxmusl-x64","1.2.4","tarballs/img__sharp-libvips-linuxmusl-x64-1.2.4.tgz","sha512-+LpyBk7L44ZIXwz/VYfglaX/okxezESc6UxDSoyo2Ks6Jxc4Y7sGjpgU9s4PMgqgjj1gZCylTieNamqA1MF7Dg==","https://registry.npmjs.org/@img/sharp-libvips-linuxmusl-x64/-/sharp-libvips-linuxmusl-x64-1.2.4.tgz"
"@img/sharp-linux-arm","0.34.5","tarballs/img__sharp-linux-arm-0.34.5.tgz","sha512-9dLqsvwtg1uuXBGZKsxem9595+ujv0sJ6Vi8wcTANSFpwV/GONat5eCkzQo/1O6zRIkh0m/8+5BjrRr7jDUSZw==","https://registry.npmjs.org/@img/sharp-linux-arm/-/sharp-linux-arm-0.34.5.tgz"
"@img/sharp-linux-arm64","0.34.5","tarballs/img__sharp-linux-arm64-0.34.5.tgz","sha512-bKQzaJRY/bkPOXyKx5EVup7qkaojECG6NLYswgktOZjaXecSAeCWiZwwiFf3/Y+O1HrauiE3FVsGxFg8c24rZg==","https://registry.npmjs.org/@img/sharp-linux-arm64/-/sharp-linux-arm64-0.34.5.tgz"
"@img/sharp-linux-ppc64","0.34.5","tarballs/img__sharp-linux-ppc64-0.34.5.tgz","sha512-7zznwNaqW6YtsfrGGDA6BRkISKAAE1Jo0QdpNYXNMHu2+0dTrPflTLNkpc8l7MUP5M16ZJcUvysVWWrMefZquA==","https://registry.npmjs.org/@img/sharp-linux-ppc64/-/sharp-linux-ppc64-0.34.5.tgz"
"@img/sharp-linux-riscv64","0.34.5","tarballs/img__sharp-linux-riscv64-0.34.5.tgz","sha512-51gJuLPTKa7piYPaVs8GmByo7/U7/7TZOq+cnXJIHZKavIRHAP77e3N2HEl3dgiqdD/w0yUfiJnII77PuDDFdw==","https://registry.npmjs.org/@img/sharp-linux-riscv64/-/sharp-linux-riscv64-0.34.5.tgz"
"@img/sharp-linux-s390x","0.34.5","tarballs/img__sharp-linux-s390x-0.34.5.tgz","sha512-nQtCk0PdKfho3eC5MrbQoigJ2gd1CgddUMkabUj+rBevs8tZ2cULOx46E7oyX+04WGfABgIwmMC0VqieTiR4jg==","https://registry.npmjs.org/@img/sharp-linux-s390x/-/sharp-linux-s390x-0.34.5.tgz"
"@img/sharp-linux-x64","0.34.5","tarballs/img__sharp-linux-x64-0.34.5.tgz","sha512-MEzd8HPKxVxVenwAa+JRPwEC7QFjoPWuS5NZnBt6B3pu7EG2Ge0id1oLHZpPJdn3OQK+BQDiw9zStiHBTJQQQQ==","https://registry.npmjs.org/@img/sharp-linux-x64/-/sharp-linux-x64-0.34.5.tgz"
"@img/sharp-linuxmusl-arm64","0.34.5","tarballs/img__sharp-linuxmusl-arm64-0.34.5.tgz","sha512-fprJR6GtRsMt6Kyfq44IsChVZeGN97gTD331weR1ex1c1rypDEABN6Tm2xa1wE6lYb5DdEnk03NZPqA7Id21yg==","https://registry.npmjs.org/@img/sharp-linuxmusl-arm64/-/sharp-linuxmusl-arm64-0.34.5.tgz"
"@img/sharp-linuxmusl-x64","0.34.5","tarballs/img__sharp-linuxmusl-x64-0.34.5.tgz","sha512-Jg8wNT1MUzIvhBFxViqrEhWDGzqymo3sV7z7ZsaWbZNDLXRJZoRGrjulp60YYtV4wfY8VIKcWidjojlLcWrd8Q==","https://registry.npmjs.org/@img/sharp-linuxmusl-x64/-/sharp-linuxmusl-x64-0.34.5.tgz"
"@img/sharp-wasm32","0.34.5","tarballs/img__sharp-wasm32-0.34.5.tgz","sha512-OdWTEiVkY2PHwqkbBI8frFxQQFekHaSSkUIJkwzclWZe64O1X4UlUjqqqLaPbUpMOQk6FBu/HtlGXNblIs0huw==","https://registry.npmjs.org/@img/sharp-wasm32/-/sharp-wasm32-0.34.5.tgz"
"@img/sharp-win32-arm64","0.34.5","tarballs/img__sharp-win32-arm64-0.34.5.tgz","sha512-WQ3AgWCWYSb2yt+IG8mnC6Jdk9Whs7O0gxphblsLvdhSpSTtmu69ZG1Gkb6NuvxsNACwiPV6cNSZNzt0KPsw7g==","https://registry.npmjs.org/@img/sharp-win32-arm64/-/sharp-win32-arm64-0.34.5.tgz"
"@img/sharp-win32-ia32","0.34.5","tarballs/img__sharp-win32-ia32-0.34.5.tgz","sha512-FV9m/7NmeCmSHDD5j4+4pNI8Cp3aW+JvLoXcTUo0IqyjSfAZJ8dIUmijx1qaJsIiU+Hosw6xM5KijAWRJCSgNg==","https://registry.npmjs.org/@img/sharp-win32-ia32/-/sharp-win32-ia32-0.34.5.tgz"
"@img/sharp-win32-x64","0.34.5","tarballs/img__sharp-win32-x64-0.34.5.tgz","sha512-+29YMsqY2/9eFEiW93eqWnuLcWcufowXewwSNIT6UwZdUUCrM3oFjMWH/Z6/TMmb4hlFenmfAVbpWeup2jryCw==","https://registry.npmjs.org/@img/sharp-win32-x64/-/sharp-win32-x64-0.34.5.tgz"
"@jridgewell/gen-mapping","0.3.13","tarballs/jridgewell__gen-mapping-0.3.13.tgz","sha512-2kkt/7niJ6MgEPxF0bYdQ6etZaA+fQvDcLKckhy1yIQOzaoKjBBjSj63/aLVjYE3qhRt5dvM+uUyfCg6UKCBbA==","https://registry.npmjs.org/@jridgewell/gen-mapping/-/gen-mapping-0.3.13.tgz"
"@jridgewell/remapping","2.3.5","tarballs/jridgewell__remapping-2.3.5.tgz","sha512-LI9u/+laYG4Ds1TDKSJW2YPrIlcVYOwi2fUC6xB43lueCjgxV4lffOCZCtYFiH6TNOX+tQKXx97T4IKHbhyHEQ==","https://registry.npmjs.org/@jridgewell/remapping/-/remapping-2.3.5.tgz"
"@jridgewell/resolve-uri","3.1.2","tarballs/jridgewell__resolve-uri-3.1.2.tgz","sha512-bRISgCIjP20/tbWSPWMEi54QVPRZExkuD9lJL+UIxUKtwVJA8wW1Trb1jMs1RFXo1CBTNZ/5hpC9QvmKWdopKw==","https://registry.npmjs.org/@jridgewell/resolve-uri/-/resolve-uri-3.1.2.tgz"
"@jridgewell/source-map","0.3.11","tarballs/jridgewell__source-map-0.3.11.tgz","sha512-ZMp1V8ZFcPG5dIWnQLr3NSI1MiCU7UETdS/A0G8V/XWHvJv3ZsFqutJn1Y5RPmAPX6F3BiE397OqveU/9NCuIA==","https://registry.npmjs.org/@jridgewell/source-map/-/source-map-0.3.11.tgz"
"@jridgewell/sourcemap-codec","1.5.5","tarballs/jridgewell__sourcemap-codec-1.5.5.tgz","sha512-cYQ9310grqxueWbl+WuIUIaiUaDcj7WOq5fVhEljNVgRfOUhY9fy2zTvfoqWsnebh8Sl70VScFbICvJnLKB0Og==","https://registry.npmjs.org/@jridgewell/sourcemap-codec/-/sourcemap-codec-1.5.5.tgz"
"@jridgewell/trace-mapping","0.3.31","tarballs/jridgewell__trace-mapping-0.3.31.tgz","sha512-zzNR+SdQSDJzc8joaeP8QQoCQr8NuYx2dIIytl1QeBEZHJ9uW6hebsrYgbz8hJwUQao3TWCMtmfV8Nu1twOLAw==","https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.31.tgz"
"@jridgewell/trace-mapping","0.3.9","tarballs/jridgewell__trace-mapping-0.3.9.tgz","sha512-3Belt6tdc8bPgAtbcmdtNJlirVoTmEb5e2gC94PnkwEW9jI6CAHUeoG85tjWP5WquqfavoMtMwiG4P926ZKKuQ==","https://registry.npmjs.org/@jridgewell/trace-mapping/-/trace-mapping-0.3.9.tgz"
"@napi-rs/wasm-runtime","1.1.4","tarballs/napi-rs__wasm-runtime-1.1.4.tgz","sha512-3NQNNgA1YSlJb/kMH1ildASP9HW7/7kYnRI2szWJaofaS1hWmbGI4H+d3+22aGzXXN9IJ+n+GiFVcGipJP18ow==","https://registry.npmjs.org/@napi-rs/wasm-runtime/-/wasm-runtime-1.1.4.tgz"
"@next/env","16.2.6","tarballs/next__env-16.2.6.tgz","sha512-gd8HoHN4ufj73WmR3JmVolrpJR47ILK6LouP5xElPglaVxir6e1a7VzvTvDWkOoPXT9rkkTzyCxBu4yeZfZwcw==","https://registry.npmjs.org/@next/env/-/env-16.2.6.tgz"
"@next/eslint-plugin-next","16.2.6","tarballs/next__eslint-plugin-next-16.2.6.tgz","sha512-Z8l6o4JWKUl755x4R+wogD86KPeU+Ckw4K+SYG4kHeOJtRenDeK+OSbGcqZpDtbwn9DsJVdir2UxmwXuinUbUw==","https://registry.npmjs.org/@next/eslint-plugin-next/-/eslint-plugin-next-16.2.6.tgz"
"@next/swc-darwin-arm64","16.2.6","tarballs/next__swc-darwin-arm64-16.2.6.tgz","sha512-ZJGkkcNfYgrrMkqOdZ7zoLa1TOy0qpcMfk/z4Mh/FKUz40gVO+HNQWqmLxf67Z5WB64DRp0dhEbyHfel+6sJUg==","https://registry.npmjs.org/@next/swc-darwin-arm64/-/swc-darwin-arm64-16.2.6.tgz"
"@next/swc-darwin-x64","16.2.6","tarballs/next__swc-darwin-x64-16.2.6.tgz","sha512-v/YLBHIY132Ced3puBJ7YJKw1lqsCrgcNo2aRJlCEyQrrCeRJlvGlnmxhPxNQI3KE3N1DN5r9TPNPvka3nq5RQ==","https://registry.npmjs.org/@next/swc-darwin-x64/-/swc-darwin-x64-16.2.6.tgz"
"@next/swc-linux-arm64-gnu","16.2.6","tarballs/next__swc-linux-arm64-gnu-16.2.6.tgz","sha512-RPOvqlYBbcQjkz9VQQDZ2T2bARIjXZV1KFlt+V2Mr6SW/e4I9fcKsaA0hdyf2FHoTlsV2xnBd5Y912rP/1Ce6w==","https://registry.npmjs.org/@next/swc-linux-arm64-gnu/-/swc-linux-arm64-gnu-16.2.6.tgz"
"@next/swc-linux-arm64-musl","16.2.6","tarballs/next__swc-linux-arm64-musl-16.2.6.tgz","sha512-URUTu1+dMkxJsPFgm+OeEvq9wf5sujw0EvgYy80TDGHTSLTnIHeqb0Eu8A3sC95IRgjejQL+kC4mw+4yPxiAXA==","https://registry.npmjs.org/@next/swc-linux-arm64-musl/-/swc-linux-arm64-musl-16.2.6.tgz"
"@next/swc-linux-x64-gnu","16.2.6","tarballs/next__swc-linux-x64-gnu-16.2.6.tgz","sha512-DOj182mPV8G3UkrayLoREM5YEYI+Dk5wv7Ox9xl1fFibAELEsFD0lDPfHIeILlutMMfdyhlzYPELG3peuKaurw==","https://registry.npmjs.org/@next/swc-linux-x64-gnu/-/swc-linux-x64-gnu-16.2.6.tgz"
"@next/swc-linux-x64-musl","16.2.6","tarballs/next__swc-linux-x64-musl-16.2.6.tgz","sha512-HKQ5SP/V/ub73UvF7n/zeJlxk2kLmtL7Wzrg4WfmkjmNos5onJ2tKu7yZOPdL18A6Svfn3max29ym+ry7NkK4g==","https://registry.npmjs.org/@next/swc-linux-x64-musl/-/swc-linux-x64-musl-16.2.6.tgz"
"@next/swc-win32-arm64-msvc","16.2.6","tarballs/next__swc-win32-arm64-msvc-16.2.6.tgz","sha512-LZXpTlPyS5v7HhSmnvsLGP3iIYgYOBnc8r8ArlT55sGHV89bR2HlDdBjWQ+PY6SJMmk8TuVGFuxalnP3k/0Dwg==","https://registry.npmjs.org/@next/swc-win32-arm64-msvc/-/swc-win32-arm64-msvc-16.2.6.tgz"
"@next/swc-win32-x64-msvc","16.2.6","tarballs/next__swc-win32-x64-msvc-16.2.6.tgz","sha512-F0+4i0h9J6C4eE3EAPWsoCk7UW/dbzOjyzxY0qnDUOYFu6FFmdZ6l97/XdV3/Nz3VYyO7UWjyEJUXkGqcoXfMA==","https://registry.npmjs.org/@next/swc-win32-x64-msvc/-/swc-win32-x64-msvc-16.2.6.tgz"
"@nodelib/fs.scandir","2.1.5","tarballs/nodelib__fs.scandir-2.1.5.tgz","sha512-vq24Bq3ym5HEQm2NKCr3yXDwjc7vTsEThRDnkp2DK9p1uqLR+DHurm/NOTo0KG7HYHU7eppKZj3MyqYuMBf62g==","https://registry.npmjs.org/@nodelib/fs.scandir/-/fs.scandir-2.1.5.tgz"
"@nodelib/fs.stat","2.0.5","tarballs/nodelib__fs.stat-2.0.5.tgz","sha512-RkhPPp2zrqDAQA/2jNhnztcPAlv64XdhIp7a7454A5ovI7Bukxgt7MX7udwAu3zg1DcpPU0rz3VV1SeaqvY4+A==","https://registry.npmjs.org/@nodelib/fs.stat/-/fs.stat-2.0.5.tgz"
"@nodelib/fs.walk","1.2.8","tarballs/nodelib__fs.walk-1.2.8.tgz","sha512-oGB+UxlgWcgQkgwo8GcEGwemoTFt3FIO9ababBmaGwXIoBKZ+GTy0pP185beGg7Llih/NSHSV2XAs1lnznocSg==","https://registry.npmjs.org/@nodelib/fs.walk/-/fs.walk-1.2.8.tgz"
"@nolyfill/is-core-module","1.0.39","tarballs/nolyfill__is-core-module-1.0.39.tgz","sha512-nn5ozdjYQpUCZlWGuxcJY/KpxkWQs4DcbMCmKojjyrYDEAGy4Ce19NN4v5MduafTwJlbKc99UA8YhSVqq9yPZA==","https://registry.npmjs.org/@nolyfill/is-core-module/-/is-core-module-1.0.39.tgz"
"@oxc-project/types","0.130.0","tarballs/oxc-project__types-0.130.0.tgz","sha512-ibD2usx9JRu7f5pu2tMKMI4cpA4NgXJQoYRP4pQ7Pxmn1l6k/53qWtQWZayhYy3X4QZkt90Ot+mJEaeXouio6Q==","https://registry.npmjs.org/@oxc-project/types/-/types-0.130.0.tgz"
"@poppinss/colors","4.1.6","tarballs/poppinss__colors-4.1.6.tgz","sha512-H9xkIdFswbS8n1d6vmRd8+c10t2Qe+rZITbbDHHkQixH5+2x1FDGmi/0K+WgWiqQFKPSlIYB7jlH6Kpfn6Fleg==","https://registry.npmjs.org/@poppinss/colors/-/colors-4.1.6.tgz"
"@poppinss/dumper","0.6.5","tarballs/poppinss__dumper-0.6.5.tgz","sha512-NBdYIb90J7LfOI32dOewKI1r7wnkiH6m920puQ3qHUeZkxNkQiFnXVWoE6YtFSv6QOiPPf7ys6i+HWWecDz7sw==","https://registry.npmjs.org/@poppinss/dumper/-/dumper-0.6.5.tgz"
"@poppinss/exception","1.2.3","tarballs/poppinss__exception-1.2.3.tgz","sha512-dCED+QRChTVatE9ibtoaxc+WkdzOSjYTKi/+uacHWIsfodVfpsueo3+DKpgU5Px8qXjgmXkSvhXvSCz3fnP9lw==","https://registry.npmjs.org/@poppinss/exception/-/exception-1.2.3.tgz"
"@resvg/resvg-wasm","2.4.0","tarballs/resvg__resvg-wasm-2.4.0.tgz","sha512-C7c51Nn4yTxXFKvgh2txJFNweaVcfUPQxwEUFw4aWsCmfiBDJsTSwviIF8EcwjQ6k8bPyMWCl1vw4BdxE569Cg==","https://registry.npmjs.org/@resvg/resvg-wasm/-/resvg-wasm-2.4.0.tgz"
"@rolldown/binding-android-arm64","1.0.1","tarballs/rolldown__binding-android-arm64-1.0.1.tgz","sha512-fJI3I0r3C3Oj/zdBCpaCmBRZYf07xpaq4yCfDDoSFm+beWNzbIl26puW8RraUdugoJw/95zerNOn6jasAhzSmg==","https://registry.npmjs.org/@rolldown/binding-android-arm64/-/binding-android-arm64-1.0.1.tgz"
"@rolldown/binding-darwin-arm64","1.0.1","tarballs/rolldown__binding-darwin-arm64-1.0.1.tgz","sha512-cKnAhWEsV7TPcA/5EAteDp6KcJZBQ2G+BqE7zayMMi7kMvwRsbv7WT9aOnn0WNl4SKEIf43vjS31iUPu80nzXg==","https://registry.npmjs.org/@rolldown/binding-darwin-arm64/-/binding-darwin-arm64-1.0.1.tgz"
"@rolldown/binding-darwin-x64","1.0.1","tarballs/rolldown__binding-darwin-x64-1.0.1.tgz","sha512-YKrVwQjIRBPo+5G/u03wGjbdy4q7pyzCe93DK9VJ7zkVmeg8LJ7GbgsiHWdR4xSoe4CAXRD7Bcjgbtr64bkXNg==","https://registry.npmjs.org/@rolldown/binding-darwin-x64/-/binding-darwin-x64-1.0.1.tgz"
"@rolldown/binding-freebsd-x64","1.0.1","tarballs/rolldown__binding-freebsd-x64-1.0.1.tgz","sha512-z/oBsREo46SsFqBwYtFe0kpJeBijAT48O/WXLI4suiCLBkr03RTtTJMCzSdDd2znlh8VJizL09XVkQgk8IZonw==","https://registry.npmjs.org/@rolldown/binding-freebsd-x64/-/binding-freebsd-x64-1.0.1.tgz"
"@rolldown/binding-linux-arm-gnueabihf","1.0.1","tarballs/rolldown__binding-linux-arm-gnueabihf-1.0.1.tgz","sha512-ik8q7GM11zxvYxFc2PeDcT6TBvhCQMaUxfph/M5l9sKuTs/Sjg3L+Byw0F7w0ZVLBZmx30P+gG0ECzzN+MFcmQ==","https://registry.npmjs.org/@rolldown/binding-linux-arm-gnueabihf/-/binding-linux-arm-gnueabihf-1.0.1.tgz"
"@rolldown/binding-linux-arm64-gnu","1.0.1","tarballs/rolldown__binding-linux-arm64-gnu-1.0.1.tgz","sha512-QoSx2EkyrrdZ6kcyE8stqZ62t0Yra8Fs5ia9lOxJrh6TMQJK7gQKmscdTHf7pOXKREKrVwOtJcQG3qVSfc866A==","https://registry.npmjs.org/@rolldown/binding-linux-arm64-gnu/-/binding-linux-arm64-gnu-1.0.1.tgz"
"@rolldown/binding-linux-arm64-musl","1.0.1","tarballs/rolldown__binding-linux-arm64-musl-1.0.1.tgz","sha512-uwNwFpwKeNiZawfAWBgg0VIztPTV3ihhh1vV334h9ivnNLorxnQMU6Fz8wG1Zb4Qh9LC1/MkcyT3YlDXG3Rsgg==","https://registry.npmjs.org/@rolldown/binding-linux-arm64-musl/-/binding-linux-arm64-musl-1.0.1.tgz"
"@rolldown/binding-linux-ppc64-gnu","1.0.1","tarballs/rolldown__binding-linux-ppc64-gnu-1.0.1.tgz","sha512-zY1bul7OWr7DFBiJ++wofXvnr8B45ce3QsQUhKrIhXsygAh7bTkwyeM1bi1a2g5C/yC/N8TZyGDEoMfm/l9mpg==","https://registry.npmjs.org/@rolldown/binding-linux-ppc64-gnu/-/binding-linux-ppc64-gnu-1.0.1.tgz"
"@rolldown/binding-linux-s390x-gnu","1.0.1","tarballs/rolldown__binding-linux-s390x-gnu-1.0.1.tgz","sha512-0frlsT/f4Ft6I7SMESTKnF3cZsdicQn1dCMkF/jT9wDLE+gGoiQfv1nmT9e+s7s/fekvvy6tZM2jHvI2tkbJDQ==","https://registry.npmjs.org/@rolldown/binding-linux-s390x-gnu/-/binding-linux-s390x-gnu-1.0.1.tgz"
"@rolldown/binding-linux-x64-gnu","1.0.1","tarballs/rolldown__binding-linux-x64-gnu-1.0.1.tgz","sha512-XABVmGp9Tg0WspTVvwduTc4fpqy6JnAUrSQe6OuyqD/03nI7r0O9OWUkMIwFrjKAIqolvqoA4ZrJppgwE0Gxmw==","https://registry.npmjs.org/@rolldown/binding-linux-x64-gnu/-/binding-linux-x64-gnu-1.0.1.tgz"
"@rolldown/binding-linux-x64-musl","1.0.1","tarballs/rolldown__binding-linux-x64-musl-1.0.1.tgz","sha512-bV4fzswuzVcKD90o/VM6QqKxnxlDq0g2BISDLNVmxrnhpv1DDbyPhCIjYfvzYLV+MvkKKnQt2Q6AO86SEBULUQ==","https://registry.npmjs.org/@rolldown/binding-linux-x64-musl/-/binding-linux-x64-musl-1.0.1.tgz"
"@rolldown/binding-openharmony-arm64","1.0.1","tarballs/rolldown__binding-openharmony-arm64-1.0.1.tgz","sha512-/Mh0Zhq3OP7fVs0kcQHZP6lZEthMGTaSf8UBQYSFEZDWGXXlEC+nJ6EqenaK2t4LBXMe3A+K/G2BVXXdtOr4PQ==","https://registry.npmjs.org/@rolldown/binding-openharmony-arm64/-/binding-openharmony-arm64-1.0.1.tgz"
"@rolldown/binding-wasm32-wasi","1.0.1","tarballs/rolldown__binding-wasm32-wasi-1.0.1.tgz","sha512-+1xc9X45l8ufsBAm6Gjvx2qDRIY9lTVt0cgWNcJ+1gdhXvkbxePA60yRTwSTuXL09CMhyJmjpV7E3NoyxbqFQQ==","https://registry.npmjs.org/@rolldown/binding-wasm32-wasi/-/binding-wasm32-wasi-1.0.1.tgz"
"@rolldown/binding-win32-arm64-msvc","1.0.1","tarballs/rolldown__binding-win32-arm64-msvc-1.0.1.tgz","sha512-1D+UqZdfnuR+Jy1GgMJwi85bD40H21uNmOPRWQhw4oRSuolZ/B5rixZ45DK2KXOTCvmVCecauWgEhbw8bI7tOw==","https://registry.npmjs.org/@rolldown/binding-win32-arm64-msvc/-/binding-win32-arm64-msvc-1.0.1.tgz"
"@rolldown/binding-win32-x64-msvc","1.0.1","tarballs/rolldown__binding-win32-x64-msvc-1.0.1.tgz","sha512-INAycaWuhlOK3wk4mRHGsdgwYWmd9cChdPdE9bwWmy6rn9VqVNYNFGhOdXrofXUxwHIncSiPNb8tNm8knDVIeQ==","https://registry.npmjs.org/@rolldown/binding-win32-x64-msvc/-/binding-win32-x64-msvc-1.0.1.tgz"
"@rolldown/pluginutils","1.0.0-rc.18","tarballs/rolldown__pluginutils-1.0.0-rc.18.tgz","sha512-CUY5Mnhe64xQBGZEEXQ5WyZwsc1JU3vAZLIxtrsBt3LO6UOb+C8GunVKqe9sT8NeWb4lqSaoJtp2xo6GxT1MNw==","https://registry.npmjs.org/@rolldown/pluginutils/-/pluginutils-1.0.0-rc.18.tgz"
"@rolldown/pluginutils","1.0.1","tarballs/rolldown__pluginutils-1.0.1.tgz","sha512-2j9bGt5Jh8hj+vPtgzPtl72j0yRxHAyumoo6TNfAjsLB04UtpSvPbPcDcBMxz7n+9CYB0c1GxQFxYRg2jimqGw==","https://registry.npmjs.org/@rolldown/pluginutils/-/pluginutils-1.0.1.tgz"
"@rtsao/scc","1.1.0","tarballs/rtsao__scc-1.1.0.tgz","sha512-zt6OdqaDoOnJ1ZYsCYGt9YmWzDXl4vQdKTyJev62gFhRGKdx7mcT54V9KIjg+d2wi9EXsPvAPKe7i7WjfVWB8g==","https://registry.npmjs.org/@rtsao/scc/-/scc-1.1.0.tgz"
"@shuding/opentype.js","1.4.0-beta.0","tarballs/shuding__opentype.js-1.4.0-beta.0.tgz","sha512-3NgmNyH3l/Hv6EvsWJbsvpcpUba6R8IREQ83nH83cyakCw7uM1arZKNfHwv1Wz6jgqrF/j4x5ELvR6PnK9nTcA==","https://registry.npmjs.org/@shuding/opentype.js/-/opentype.js-1.4.0-beta.0.tgz"
"@sindresorhus/is","7.2.0","tarballs/sindresorhus__is-7.2.0.tgz","sha512-P1Cz1dWaFfR4IR+U13mqqiGsLFf1KbayybWwdd2vfctdV6hDpUkgCY0nKOLLTMSoRd/jJNjtbqzf13K8DCCXQw==","https://registry.npmjs.org/@sindresorhus/is/-/is-7.2.0.tgz"
"@speed-highlight/core","1.2.15","tarballs/speed-highlight__core-1.2.15.tgz","sha512-BMq1K3DsElxDWawkX6eLg9+CKJrTVGCBAWVuHXVUV2u0s2711qiChLSId6ikYPfxhdYocLNt3wWwSvDiTvFabw==","https://registry.npmjs.org/@speed-highlight/core/-/core-1.2.15.tgz"
"@swc/helpers","0.5.15","tarballs/swc__helpers-0.5.15.tgz","sha512-JQ5TuMi45Owi4/BIMAJBoSQoOJu12oOk/gADqlcUL9JEdHB8vyjUSsxqeNXnmXHjYKMi2WcYtezGEEhqUI/E2g==","https://registry.npmjs.org/@swc/helpers/-/helpers-0.5.15.tgz"
"@tailwindcss/node","4.2.1","tarballs/tailwindcss__node-4.2.1.tgz","sha512-jlx6sLk4EOwO6hHe1oCGm1Q4AN/s0rSrTTPBGPM0/RQ6Uylwq17FuU8IeJJKEjtc6K6O07zsvP+gDO6MMWo7pg==","https://registry.npmjs.org/@tailwindcss/node/-/node-4.2.1.tgz"
"@tailwindcss/oxide-android-arm64","4.2.1","tarballs/tailwindcss__oxide-android-arm64-4.2.1.tgz","sha512-eZ7G1Zm5EC8OOKaesIKuw77jw++QJ2lL9N+dDpdQiAB/c/B2wDh0QPFHbkBVrXnwNugvrbJFk1gK2SsVjwWReg==","https://registry.npmjs.org/@tailwindcss/oxide-android-arm64/-/oxide-android-arm64-4.2.1.tgz"
"@tailwindcss/oxide-darwin-arm64","4.2.1","tarballs/tailwindcss__oxide-darwin-arm64-4.2.1.tgz","sha512-q/LHkOstoJ7pI1J0q6djesLzRvQSIfEto148ppAd+BVQK0JYjQIFSK3JgYZJa+Yzi0DDa52ZsQx2rqytBnf8Hw==","https://registry.npmjs.org/@tailwindcss/oxide-darwin-arm64/-/oxide-darwin-arm64-4.2.1.tgz"
"@tailwindcss/oxide-darwin-x64","4.2.1","tarballs/tailwindcss__oxide-darwin-x64-4.2.1.tgz","sha512-/f/ozlaXGY6QLbpvd/kFTro2l18f7dHKpB+ieXz+Cijl4Mt9AI2rTrpq7V+t04nK+j9XBQHnSMdeQRhbGyt6fw==","https://registry.npmjs.org/@tailwindcss/oxide-darwin-x64/-/oxide-darwin-x64-4.2.1.tgz"
